Movie,MyRating,LBRating,Difference,ReviewDate,MovieLength,LengthInHour,Languages,Director,ReleaseYear,Genre,Country,NumberOfReviews,NumberOfRatings,Actors
Star Wars: The Last Jedi,3.0,3.16,-0.16,12/22/2019,152,2:32,English,Rian Johnson,2017,"Science Fiction,Adventure,Action",USA,66028,582154,"Mark Hamill,Carrie Fisher,Adam Driver,Daisy Ridley,John Boyega,Oscar Isaac,Andy Serkis,Lupita Nyong'o,Domhnall Gleeson,Anthony Daniels,Gwendoline Christie,Kelly Marie Tran,Laura Dern,Benicio del Toro,Frank Oz,Billie Lourd,Joonas Suotamo,Amanda Lawrence,Jimmy Vee,Brian Herring,Dave Chapman,Justin Theroux,Tim Rose,Tom Kane,Adrian Edmondson,Mark Lewis Jones,Hermione Corfield,Veronica Ngo,Noah Segan,Jamie Christopher,Paul Kasey,Michaela Coel,Priyanga Burford,Navin Chowdhry,Crystal Clarke,Hugh Skinner,Shauna Macdonald,Kate Dickie,Ralph Ineson,Michael Jibson,Luke Neal,Andy Nyman,Lily Cole,Warwick Davis,Kiran Shah"
Star Wars: The Force Awakens,3.0,3.47,-0.47,12/22/2019,136,2:16,English,J.J. Abrams,2015,"Science Fiction,Action,Adventure,Fantasy",USA,47427,654566,"Harrison Ford,Mark Hamill,Carrie Fisher,Adam Driver,Daisy Ridley,John Boyega,Oscar Isaac,Lupita Nyong'o,Andy Serkis,Domhnall Gleeson,Anthony Daniels,Max von Sydow,Peter Mayhew,Gwendoline Christie,Joonas Suotamo,Pip Andersen,Simon Pegg,Kiran Shah,Sasha Frost,Pip Torrens,Andrew Jack,Rocky Marshall,Greg Grunberg,Emun Elliott,Brian Vernel,Yayan Ruhian,Sebastian Armesto,Maisie Richardson-Sellers,Warwick Davis,Cailey Fleming,Mark Stanley,Ken Leung,Iko Uwais,Anna Brewster,Harriet Walter,Tim Rose,Erik Bauersfeld,Mike Quinn,Bill Kipsang Rotich,Michael Giacchino,Nigel Godrich,Judah Friedlander,Victor McGuire,Miltos Yerolemou,Billie Lourd,Leanne Best,Crystal Clarke,Jeffery Kissoon,Claudia Sermbezis,Gerald W. Abrams,Jim McGrath,Philicia Saunders,Morgan Dameron,Jessica Henwick,Tosin Cole,James McArdle,Stefan Grube,Dixie Arnold,Hannah John-Kamen,Kate Fleetwood,Thomas Brodie-Sangster,Brian Herring,Dave Chapman,Jimmy Vee,Cecep Arif Rahman,Ian Whyte,Daniel Craig,Ewan McGregor,Frank Oz,Alec Guinness,Tom Kane,Catherine Taber,Matthew Wood,Samuel Witwer,Meredith Salenger"
Ghostbusters,3.0,3.8,-0.8,,107,1:47,English,Ivan Reitman,1984,"Fantasy,Comedy",USA,18610,287369,"Bill Murray,Dan Aykroyd,Sigourney Weaver,Harold Ramis,Rick Moranis,Annie Potts,William Atherton,Ernie Hudson,David Margulies,Steven Tash,Jennifer Runyon,Slavitza Jovan,Michael Ensign,Alice Drummond,Jordan Charney,Timothy Carhart,John Rothman,Tom McDermott,Roger Grimsby,Larry King,Joe Franklin,Casey Kasem,John Ring,Norman Matlock,Joe Cirillo,Joe Schmieg,Reginald VelJohnson,Rhoda Gemignani,Murray Rubin,Larry Dilg,Danny Stone"
The Killing,3.5,3.93,-0.43,12/18/2019,85,1:25,English,Stanley Kubrick,1956,"Thriller,Drama,Crime",USA,8669,55716,"Sterling Hayden,Coleen Gray,Vince Edwards,Jay C. Flippen,Ted de Corsia,Marie Windsor,Elisha Cook Jr.,Joe Sawyer,James Edwards,Timothy Carey,Kola Kwariani,Jay Adler,Tito Vuolo,Dorothy Adams,Herbert Ellis"
Cats,1.0,1.38,-0.38,12/17/2019,110,1:50,English,Tom Hooper,2019,"Fantasy,Comedy,Drama",UK,41810,91209,"Francesca Hayward,James Corden,Judi Dench,Jason Derulo,Idris Elba,Jennifer Hudson,Ian McKellen,Rebel Wilson,Laurie Davidson,Mette Towley,Robert Fairchild,Steven McRae,Ray Winstone,Taylor Swift,Larry Bourgeois,Laurent Bourgeois,Zizi Strallen,Eric Underwood,Melissa Madden-Gray,Freya Rowley,Naoimh Morgan,Danny Collins,Daniela Norman,Jaih Betote,Jonadette Carpio,Bluey Robinson,Ida Saki,Cory English,Ponciano Almeida,Aaron Jenkins,Shay Barclay,Samel Baxter"
Lolita,3.5,3.54,-0.04,12/16/2019,154,2:34,English,Stanley Kubrick,1962,"Drama,Romance,Crime",UK,8144,80134,"James Mason,Shelley Winters,Sue Lyon,Gary Cockrell,Jerry Stovin,Diana Decker,Lois Maxwell,Cec Linder,Bill Greene,Shirley Douglas,Marianne Stone,Marion Mathie"
Kicking and Screaming,3.0,3.34,-0.34,12/16/2019,96,1:36,English,Noah Baumbach,1995,"Comedy,Drama,Romance",USA,6575,25226,"Josh Hamilton,Olivia d'Abo,Chris Eigeman,Parker Posey,Jason Wiles,Cara Buono,Carlos Jacott,Elliott Gould,Eric Stoltz,Samuel Gould,Catherine Kellner,Jonathan Baumbach,John Lehr,Peter Czernin,Eliza Roberts,Christopher Reed"
Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,3.0,4.01,-1.01,,68,1:08,"Japanese,English",Kazuhisa Takenouchi,2003,"Music,Animation,Adventure,Science Fiction",France,2788,13894,"Romanthony,Thomas Bangalter,Guy-Manuel de Homem-Christo,Todd Edwards,DJ Sneak"
John Wick: Chapter 2,3.0,3.69,-0.69,,122,2:02,"English,Italian,Russian",Chad Stahelski,2017,"Thriller,Action,Crime",USA,27402,304607,"Keanu Reeves,Common,Laurence Fishburne,Ian McShane,Riccardo Scamarcio,Franco Nero,John Leguizamo,Ruby Rose,Lance Reddick,Peter Stormare,Bridget Moynahan,Claudia Gerini,Wass Stevens,Tobias Segal,Thomas Sadoski,Erik Frandsen,David Patrick Kelly,Perry Yung,Youma Diakite,Peter Serafinowicz,Luca Mosca,Midori Nakamura,Mario Donatone,Giorgio Carminati,Elli,Thaddeus Daniels"
Filmworker,3.0,3.58,-0.58,,94,1:34,English,Tony Zierra,2017,Documentary,USA,1214,6029,"Leon Vitali,Stanley Kubrick,Ryan O'Neal,Danny Lloyd,Matthew Modine,R. Lee Ermey,Stellan Skarsgård,Marie Richardson,Tim Colceri,Julian Senior,Pernilla August,Lisa Leone"
Pocahontas,2.5,3.21,-0.71,,81,1:21,English,Mike Gabriel,1995,"Romance,Family,Animation,Adventure",USA,5570,138229,"Irene Bedard,Mel Gibson,David Ogden Stiers,John Kassir,Christian Bale,Judy Kuhn,Billy Connolly,Frank Welker,Russell Means,Linda Hunt,Danny Mann,Joe Baker,Michelle St. John,James Apaumut Fall,Gordon Tootoosis,Jim Cummings,Charlie Adler,Debi Derryberry,Phil Proctor"
Mulan,3.0,4.03,-1.03,,88,1:28,"English,Chinese",Tony Bancroft,1998,"Adventure,Family,Animation",USA,15554,289229,"Ming-Na Wen,Eddie Murphy,BD Wong,Miguel Ferrer,Harvey Fierstein,Freda Foh Shen,June Foray,James Hong,Miriam Margolyes,Pat Morita,Marni Nixon,Soon-Tek Oh,Donny Osmond,Lea Salonga,James Shigeta,George Takei,Jerry Tondo,Gedde Watanabe,Frank Welker,Matthew Wilder,Tom Amundsen,Arminae Austen,Mary Kay Bergman,Susan Boyd,Julianne Buescher"
Lilo & Stitch,3.5,3.9,-0.4,,85,1:25,English,Chris Sanders,2002,"Family,Animation",USA,12135,215441,"Daveigh Chase,Chris Sanders,Tia Carrere,David Ogden Stiers,Kevin McDonald,Ving Rhames,Zoe Caldwell,Jason Scott Lee,Kevin Michael Richardson,Susan Hegarty,Amy Hill,Steve Blum,Kunewa Mook,Patrick Pinney"
The Devil Wears Prada,3.5,3.75,-0.25,,109,1:49,"English,French",David Frankel,2006,"Comedy,Romance,Drama",France,28727,324720,"Anne Hathaway,Meryl Streep,Emily Blunt,Stanley Tucci,Simon Baker,Adrian Grenier,Tracie Thoms,Rich Sommer,Daniel Sunjata,David Marshall Grant,James Naughton,Tibor Feldman,Rebecca Mader,Jimena Hoyos,Gisele Bündchen,George C. Wolfe,John Rothman,Stephanie Szostak,Colleen Dengel,Suzanne Dengel,Heidi Klum,Valentino Garavani,Bridget Hall,Ines Rivero,Alyssa Sutherland"
Elf,3.0,3.51,-0.51,,97,1:37,English,Jon Favreau,2003,"Comedy,Fantasy,Family",USA,24228,244505,"Will Ferrell,James Caan,Bob Newhart,Ed Asner,Mary Steenburgen,Zooey Deschanel,Daniel Tay,Faizon Love,Peter Dinklage,Amy Sedaris,Michael Lerner,Andy Richter,Kyle Gass,Artie Lange,Leon Redbone,Ray Harryhausen,Claire Lautier,Ted Friend,Patrick Ferrell,Patrick McCartney,Jon Favreau,Lydia Lawson-Baird,Brenda McDonald,Annie Brebner,Luke Pohl,Meghan Black"
Charlie and the Chocolate Factory,1.5,3.12,-1.62,,115,1:55,English,Tim Burton,2005,"Comedy,Fantasy,Adventure,Family",Australia,14513,359657,"Johnny Depp,Freddie Highmore,David Kelly,Helena Bonham Carter,Noah Taylor,Missi Pyle,James Fox,Deep Roy,Christopher Lee,AnnaSophia Robb,Julia Winter,Jordan Fry,Philip Wiegratz,Adam Godley,Franziska Troegner,Liz Smith,Eileen Essell,David Morris,Nitin Ganatra,Shelley Conn,Chris Cresswell"
Twilight,1.5,2.83,-1.33,,122,2:02,English,Catherine Hardwicke,2008,"Romance,Drama,Fantasy",USA,65516,321299,"Kristen Stewart,Robert Pattinson,Billy Burke,Taylor Lautner,Ashley Greene,Peter Facinelli,Kellan Lutz,Nikki Reed,Elizabeth Reaser,Anna Kendrick,Jackson Rathbone,Sarah Clarke,Matt Bushell,Gil Birmingham,Gregory Tyree Boyce,Justin Chon,Michael Welch,Christian Serratos,José Zúñiga"
Solo: A Star Wars Story,2.5,2.99,-0.49,,135,2:15,English,Ron Howard,2018,"Action,Science Fiction,Adventure",USA,39383,320770,"Alden Ehrenreich,Joonas Suotamo,Woody Harrelson,Emilia Clarke,Donald Glover,Thandiwe Newton,Phoebe Waller-Bridge,Paul Bettany,Jon Favreau,Erin Kellyman,Linda Hunt,Ian Kenny,John Tui,Anna Francolini,Andrew Woodall,Warwick Davis,Shaquille Ali-Yebuah,Eben Figueiredo,Aaron Heffernan,Hal Fowler,Damian Farrell,Charlotte Louise,Sema-Tawi Smart,Clint Howard,Dee Tails,Attila Vajda,Anthony Daniels,Kiran Shah,Fraser Kelly,Lily Newmark,Jason Wong,Alice Hewkin,Samantha Colley,Robert Morgan,Miles Richardson,Sammy Hayman,Rona Morison,Dempsey Bovell,Joseph Charles,Dave Chapman,Katy Kartwheel,Harley Durst,Andrew Jack"
Good Time,4.5,3.98,0.52,12/15/2019,102,1:42,English,Josh Safdie,2017,"Crime,Drama,Thriller",USA,60458,310166,"Robert Pattinson,Benny Safdie,Jennifer Jason Leigh,Buddy Duress,Taliah Webster,Barkhad Abdi,Necro,Peter Verby,Saida Mansoor,Gladys Mathon,Rose Gregorio,Eric Paykert,Astrid Corrales,Rachel Black,Hirakish Ranasaki,Maynard Nicholl,Ben Edelman,Laurence Blum,Jason Harvey,Robert Clohessy,Michael Kaufman,Goran Spadina,Michael McClard,Eloisa Santos,Bryan Seslow,Craig muMs Grant,George Lee Miles,Kate Halpern,Christopher Kirk,Leticia Ortega,Souleymane Sy Savane,Mahadeo Shivraj,Dorothi Fox,Ratnesh Dubey,Tessa O'Conner"
Hoop Dreams,4.5,4.3,0.2,,174,2:54,English,Steve James,1994,Documentary,USA,3356,25311,"William Gates,Arthur Agee,Steve James,Dick Vitale,Bob Knight,Spike Lee,Isiah Thomas"
The Godfather: Part II,5.0,4.53,0.47,12/14/2019,202,3:22,"English,Italian,Latin,Spanish",Francis Ford Coppola,1974,"Drama,Crime",USA,25200,329934,"Al Pacino,Robert Duvall,Diane Keaton,Robert De Niro,John Cazale,Talia Shire,Lee Strasberg,Michael V. Gazzo,G. D. Spradlin,Richard Bright,Gastone Moschin,Tom Rosqui,Bruno Kirby,Frank Sivero,Francesca De Sapio,Morgana King,Marianna Hill,Leopoldo Trieste,Dominic Chianese,Amerigo Tot,Troy Donahue,John Aprea,Joe Spinell,Abe Vigoda,Tere Livrano,Gianni Russo,Maria Carta,Oreste Baldini,Giuseppe Sillato,Mario Cotone,James Gounaris,Fay Spain,Harry Dean Stanton,David Baker"
Vertigo,4.0,4.2,-0.2,12/13/2019,128,2:08,English,Alfred Hitchcock,1958,"Thriller,Mystery,Romance",USA,28112,252166,"James Stewart,Kim Novak,Barbara Bel Geddes,Tom Helmore,Henry Jones,Raymond Bailey,Ellen Corby,Konstantin Shayne,Lee Patrick,Bess Flowers,Alfred Hitchcock,David Ahdar,Sara Taft"
Diamantino,3.0,3.35,-0.35,12/13/2019,96,1:36,Portuguese,Gabriel Abrantes,2018,"Drama,Science Fiction,Comedy,Fantasy",Brazil,2123,7761,"Carloto Cotta,Cleo Tavares,Anabela Moreira,Margarida Moreira,Carla Maciel,Chico Chapas,Hugo Santos Silva,Joana Barrios,Filipe Vargas,Maria Leite,Manuela Moura Guedes,Vítor Alves da Silva,Elisabete Pedreira,Djucu Dabo,Leandro Vieira,Abílio Bejinha,Vítor de Almeida"
Philadelphia,3.0,3.81,-0.81,12/12/2019,126,2:06,English,Jonathan Demme,1993,Drama,USA,5609,71613,"Tom Hanks,Denzel Washington,Jason Robards,Mary Steenburgen,Antonio Banderas,Ron Vawter,Robert Ridgely,Charles Napier,Lisa Summerour,Obba Babatundé,Andre B. Blake,Robert W. Castle,Daniel Chapman,Roger Corman,Ann Dowd,David Drake,Karen Finley,Charles Glenn,Peter Jacobs,Paul Lazar,John Bedford Lloyd,Roberta Maxwell,Warren Miller,Harry Northup"
Frances Ha,4.0,3.96,0.04,12/11/2019,86,1:26,English,Noah Baumbach,2012,"Comedy,Drama",Brazil,41044,195096,"Greta Gerwig,Mickey Sumner,Michael Esper,Adam Driver,Michael Zegen,Charlotte d'Amboise,Grace Gummer,Patrick Heusinger,Josh Hamilton,Maya Kazan,Justine Lupe,Britta Phillips,Juliet Rylance,Dean Wareham,Hannah Dunne,Daiva Deupree,Isabelle McNally,Vanessa Ray,Lindsay Burdge"
Lemonade Mouth,2.5,3.56,-1.06,,106,1:46,"English,Dutch,French",Patricia Riggen,2011,"Drama,Comedy,TV Movie",USA,7215,50137,"Bridgit Mendler,Adam Hicks,Hayley Kiyoko,Naomi Scott,Blake Michael,Nick Roux,Chris Brochu,Tisha Campbell-Martin,Isaac Kappy,Christopher McDonald"
Just Go with It,1.5,2.9,-1.4,,117,1:57,English,Dennis Dugan,2011,"Romance,Comedy",USA,6792,88284,"Adam Sandler,Jennifer Aniston,Nicole Kidman,Nick Swardson,Brooklyn Decker,Bailee Madison,Vanessa Villalovos,Kevin Nealon,Griffin Gluck,Allen Covert,Dave Matthews,Rachel Dratch,Dan Patrick"
Unbroken,2.5,3.34,-0.84,,137,2:17,"English,Italian,Japanese",Angelina Jolie,2014,"Drama,War",USA,3846,54030,"Jack O'Connell,Alex Russell,Domhnall Gleeson,Garrett Hedlund,Miyavi,Finn Wittrock,Jai Courtney,Maddalena Ischiale,Vincenzo Amato,Sophie Dalah,Morgan Griffin,Savannah Lamble,Luke Treadaway,John Magaro,Louis McIntosh,Ross Anderson,C.J. Valleroy,John D'Leo,Jordan Patrick Smith,Spencer Lofranco,Stephen J. Douglas,Marcus Vanco,Dylan James Watson,Ryan Ahern,Ross Langley,Michael Whalley,Sean O'Donnell,Travis Jeffery,James McEnery,Stephen Stanton,Talia Mano"
The Interview,2.5,2.85,-0.35,,113,1:53,"English,Korean",Seth Rogen,2014,"Action,Comedy",USA,10867,168034,"James Franco,Seth Rogen,Lizzy Caplan,Randall Park,Diana Bang,Timothy Simons,Reese Alexander,James Yi,Paul Bae,Geoff Gustafson,Dominique Lalonde,Anesha Bailey,Anders Holm,Charles Rahi Chun,Don Chow,Jason Cox,Tommy Chang"
42,2.5,3.54,-1.04,,128,2:08,English,Brian Helgeland,2013,Drama,USA,3652,36145,"Chadwick Boseman,Harrison Ford,Nicole Beharie,Christopher Meloni,Ryan Merriman,Lucas Black,André Holland,Alan Tudyk,Hamish Linklater,T.R. Knight,John C. McGinley,Toby Huss,Max Gail,Brad Beyer,James Pickens Jr.,Gino Anthony Pesi,Brett Cullen,Jesse Luken,Jamey Holliday,Derek Phillips,Jamie Ruehling,Blake Sanders,Johnny Knight,Clint O'Brien,Dusan Brown,Cherise Boothe,Friedel Pinkston,Linc Hand,Thomas Helgeland,Matt Clark,Peter MacKenzie,Joe Inscoe,Monnae Michaell"
Grown Ups 2,1.0,2.21,-1.21,,101,1:41,English,Dennis Dugan,2013,Comedy,USA,5579,75542,"Adam Sandler,Kevin James,Chris Rock,David Spade,Salma Hayek,Maya Rudolph,Maria Bello,Nick Swardson,Steve Buscemi,Colin Quinn,Tim Meadows,Shaquille O'Neal,Jon Lovitz,Georgia Engel,Alexander Ludwig,Peter Dante,Oliver Hudson,Allen Covert,Steve Austin,Milo Ventimiglia,Jake Goldberg,Cameron Boyce,Alexys Nycole Sanchez,Ada-Nicole Sanger,Frank Gingerich,Morgan Gingerich,Nadji Jeter,China Anne McClain,Kaleo Elam,Cheri Oteri"
Lone Survivor,2.5,3.34,-0.84,,121,2:01,"English,Pashto, Pushto",Peter Berg,2013,"Drama,Action,History,War",USA,3107,50574,"Mark Wahlberg,Taylor Kitsch,Emile Hirsch,Ben Foster,Eric Bana,Ali Suliman,Alexander Ludwig,Jerry Ferrara,Scott Elrod,Josh Berry,Yousuf Azami,Sammy Sheik,Rich Ting,Dan Bilzerian,Rick Vargas,Gregory Rockwood,Ryan Kay,Patrick Griffin,Eric Steinig"
The Purge,2.5,2.68,-0.18,,86,1:26,English,James DeMonaco,2013,"Science Fiction,Horror,Thriller",France,13097,181016,"Ethan Hawke,Lena Headey,Max Burkholder,Adelaide Kane,Edwin Hodge,Rhys Wakefield,Arija Bareikis,Tony Oller,Tom Yi,Chris Mulkey,Tisha French,Dana Bunch,Peter Gvozdas,John Weselcouch,Alicia Vela-Bailey,David Basila"
The Great Gatsby,2.5,3.35,-0.85,,143,2:23,English,Baz Luhrmann,2013,"Drama,Romance",USA,26582,371920,"Leonardo DiCaprio,Tobey Maguire,Carey Mulligan,Joel Edgerton,Elizabeth Debicki,Isla Fisher,Jason Clarke,Amitabh Bachchan,Callan McAuliffe,Adelaide Clemens,Steve Bisley,Richard Carter,Jack Thompson,Vince Colosimo"
Gravity,3.5,3.5,0.0,,91,1:31,English,Alfonso Cuarón,2013,"Science Fiction,Thriller,Drama",UK,19702,399580,"Sandra Bullock,George Clooney,Ed Harris,Orto Ignatiussen,Phaldut Sharma,Amy Warren,Basher Savage"
The Amazing Spider-Man,3.0,3.19,-0.19,,136,2:16,English,Marc Webb,2012,"Action,Fantasy,Adventure",USA,48401,424641,"Andrew Garfield,Emma Stone,Rhys Ifans,Denis Leary,Martin Sheen,Sally Field,Max Charles,Campbell Scott,Embeth Davidtz,Chris Zylka,Irrfan Khan,C. Thomas Howell,Jake Keiffer,Hannah Marks,Kari Coleman,Michael Barra,Leif Gantvoort,Andy Pessoa,Kelsey Asbille,Kevin McCorkle,Andy Gladbach,Ring Hendricks-Tellefsen"
Pitch Perfect,2.5,3.38,-0.88,,112,1:52,English,Jason Moore,2012,"Music,Romance,Comedy",USA,23481,228768,"Anna Kendrick,Brittany Snow,Anna Camp,Rebel Wilson,Skylar Astin,Ben Platt,Ester Dean,Hana Mae Lee,Alexis Knapp,Adam DeVine,Utkarsh Ambudkar,Kelley Jakle,Shelley Regner,Caroline Fourmy,Wanetah Walmsley,Nicole Lovince,Michael Viruet,David Del Rio,Elizabeth Banks,John Michael Higgins,John Benjamin Hickey,Freddie Stroma,Jinhee Joung,Jacob Wysocki,Jawan Harris,Richard Kohnke,Scott Shilstone,Brock Kelly,Drew Battles,Katrina Despain,Cameron Deane Stewart,Kether Donohue,Karen Gonzales,Lauren Gros,Alex Biglane,Michael Alix,Tyler Forrest,Joe Lo Truglio,Har Mar Superstar,Jason Jones,Donald Faison,Jabari Thomas,Judd Lormand,Christopher Mintz-Plasse,Steven Bailey,Michael Anaya,Gregory Gorenc,Brian Silver,Wes Lagarde,Jonathan Brannan"
Real Steel,2.0,3.1,-1.1,,127,2:07,English,Shawn Levy,2011,"Drama,Science Fiction,Action",USA,4284,85028,"Hugh Jackman,Dakota Goyo,Evangeline Lilly,Kevin Durand,Anthony Mackie,Hope Davis,James Rebhorn,Karl Yune,Sophie Levy,Tess Levy,Olga Fonda,John Gatins,Gregory Sims,Torey Adkins,Phil LaMarr,John Hawkinson,David Alan Basche,Julian Gant,Ken Alter,Leilani Barrett,D.B. Dickerson,Peter Carey,Dan Lemieux"
The Other Guys,3.0,3.2,-0.2,,107,1:47,English,Adam McKay,2010,"Comedy,Crime,Action",USA,9898,121919,"Will Ferrell,Mark Wahlberg,Eva Mendes,Michael Keaton,Steve Coogan,Ray Stevenson,Samuel L. Jackson,Dwayne Johnson,Lindsay Sloane,Natalie Zea,Rob Riggle,Damon Wayans Jr.,Derek Jeter,Larnell Stovall,Jalil Jay Lynch,Roy T. Anderson,Andrew Secunda,Sara Chase,David Gideon,Joshua Church,Michael Delaney,Alison Becker,Warren Kelley,Bobby Cannavale,Zoe Lister-Jones,Sean Heilig,Matthew J. McCarthy,Adam Phillips,Tess Kartel,Rob Mars"
Despicable Me,2.0,3.38,-1.38,,95,1:35,English,Pierre Coffin,2010,"Animation,Family,Comedy",USA,9054,251019,"Steve Carell,Miranda Cosgrove,Dana Gaier,Elsie Fisher,Jason Segel,Russell Brand,Julie Andrews,Will Arnett,Kristen Wiig,Pierre Coffin,Chris Renaud,Jemaine Clement,Jack McBrayer"
Black Mass,2.0,3.02,-1.02,,123,2:03,English,Scott Cooper,2015,"Drama,History,Crime",UK,4448,56466,"Johnny Depp,Joel Edgerton,Julianne Nicholson,Dakota Johnson,Kevin Bacon,Benedict Cumberbatch,Peter Sarsgaard,Juno Temple,Jesse Plemons,David Harbour,Adam Scott,Corey Stoll,W. Earl Brown,Bill Camp,Mark Mahoney,Brad Carter,Scott G. Anderson,Lonnie Farmer,Mary Klug,Erica McDermott,Luke Ryan,Owen Burke,Lewis D. Wheeler,Billy Meleady,Jamie Donnelly,David De Beck"
An Open Secret,2.5,3.38,-0.88,,99,1:39,English,Amy J. Berg,2014,"Crime,Documentary",USA,303,1644,"Evan Henzi,Michael Egan III,Mark Ryan Running,Joey Coleman,Nicholas Stojanovich,Todd Bridges,Corey Feldman,Michael Harrah,Brian Peck,Brock Pierce,Bryan Singer,Barbara Walters,Ben Savage,David Letterman,Macaulay Culkin,Mason Gamble,Corey Haim,Marc Collins-Rector"
Superman,2.5,3.62,-1.12,,143,2:23,English,Richard Donner,1978,"Action,Adventure,Science Fiction",UK,7155,71734,"Christopher Reeve,Margot Kidder,Gene Hackman,Marlon Brando,Ned Beatty,Jackie Cooper,Glenn Ford,Trevor Howard,Jack O'Halloran,Valerie Perrine,Maria Schell,Terence Stamp,Phyllis Thaxter,Susannah York,Jeff East,Marc McClure,Sarah Douglas,Harry Andrews,Vass Anderson,John Hollis,James Garbutt,Michael Gover,David Neal,Penelope Lee,John Stuart,Aaron Smolinski,Diane Sherry Case,Billy J. Mitchell,Robert Henderson,Larry Lamb,John Cassady,John F. Parker,Harry Scott"
(500) Days of Summer,2.5,3.65,-1.15,,95,1:35,"English,French,Swedish",Marc Webb,2009,"Drama,Romance,Comedy",USA,47270,397353,"Joseph Gordon-Levitt,Zooey Deschanel,Chloë Grace Moretz,Geoffrey Arend,Matthew Gray Gubler,Clark Gregg,Patricia Belcher,Rachel Boston,Minka Kelly,Ian Reed Kesler,Valente Rodriguez,Yvette Nicole Brown,Nicole Vicius,Charles Walker,Darryl Alan Reed,Gregory Thompson,Natalie Boren,Maile Flanagan"
X-Men: Days of Future Past,2.5,3.59,-1.09,,132,2:12,English,Bryan Singer,2014,"Adventure,Action,Fantasy,Science Fiction",USA,19110,317390,"Hugh Jackman,James McAvoy,Michael Fassbender,Jennifer Lawrence,Nicholas Hoult,Patrick Stewart,Ian McKellen,Halle Berry,Elliot Page,Peter Dinklage,Anna Paquin,Evan Peters,Josh Helman,Shawn Ashmore,Omar Sy,Daniel Cudmore,Fan Bingbing,Adan Canto,Booboo Stewart,Evan Jonigkeit,Famke Janssen,James Marsden,Kelsey Grammer,Lucas Till,Mark Camacho,Zehra Leverman,Alexander Felici,Jan Gerste,Massimo Cannistraro,Mike Dopud,Lee Villeneuve,Andreas Apergis,Robert Montcalm,Gregg Lowe"
The Hunger Games,2.5,3.48,-0.98,,142,2:22,English,Gary Ross,2012,"Adventure,Fantasy,Science Fiction",USA,27580,454427,"Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,Woody Harrelson,Elizabeth Banks,Lenny Kravitz,Stanley Tucci,Donald Sutherland,Wes Bentley,Toby Jones,Alexander Ludwig,Isabelle Fuhrman,Amandla Stenberg,Willow Shields,Sandra Ellis Lafferty,Paula Malcomson,Rhoda Griffis,Sandino Moya-Smith,Raiko Bowman,Dwayne Boyd,Anthony Reynolds"
Finding Dory,2.5,3.31,-0.81,,97,1:37,English,Andrew Stanton,2016,"Animation,Adventure,Comedy,Family",USA,13792,314349,"Albert Brooks,Ellen DeGeneres,Ed O'Neill,Hayden Rolence,Diane Keaton,Eugene Levy,Ty Burrell,Kaitlin Olson,Idris Elba,Dominic West,Kate McKinnon,Bill Hader,Andrew Stanton"
Thelma & Louise,4.0,4.0,0.0,12/10/2019,130,2:10,English,Ridley Scott,1991,"Adventure,Crime,Thriller,Drama",USA,17727,119810,"Geena Davis,Susan Sarandon,Harvey Keitel,Michael Madsen,Christopher McDonald,Brad Pitt,Stephen Tobolowsky,Timothy Carhart,Lucinda Jenney,Jason Beghe,Sonny Carl Davis,Ken Swofford,Shelly Desai,Carol Mansell"
Marriage Story,4.5,3.99,0.51,12/09/2019,137,2:17,English,Noah Baumbach,2019,Drama,UK,79925,564340,"Adam Driver,Scarlett Johansson,Laura Dern,Alan Alda,Ray Liotta,Julie Hagerty,Merritt Wever,Azhy Robertson,Wallace Shawn,Martha Kelly,Mark O'Brien,Julia Greer,Matthew Maher,Eric Berryman,Mickey Sumner,Jasmine Cephas Jones,Gideon Glick,Motell Gyn Foster,David Turner,Raymond J. Lee,Mary Wiseman,Pete Simpson"
Fireproof,1.0,2.17,-1.17,,122,2:02,English,Alex Kendrick,2008,"Drama,Romance",USA,365,3923,"Kirk Cameron,Erin Bethea,Ken Bevel,Stephen Dervan,Eric Young,Jason McLeod,Harris Malcom,Phyllis Malcom,Perry Revell,Stephanie Makulinski,Renata Williams,Dwan Williams,Amberly Marquard,Joy Joiner,Danielle Brooks,Ron Rowe,Faye Sharber,Ray Wood,Sue Holt,Bill Stafford,Carla Hawkins,Kelly Johnson"
The Souvenir,4.0,3.44,0.56,12/08/2019,120,2:00,English,Joanna Hogg,2019,"Drama,Romance",UK,11096,38510,"Honor Swinton Byrne,Tom Burke,Tilda Swinton,Richard Ayoade,Ariane Labed,Jaygann Ayeh,Jack McMullen,Chyna Terrelonge Vaughan,Tosin Cole,Hannah Ashby Ward,Frankie Wilson,James Spencer Ashworth,Janet Etuk,Alice McMillan,Jake Phillips Head,Barbara Peirson,Lydia Fox,James Dodds,El Pilkington"
